Date,XLB,XLU,XLV,XLE,XLF,XLP,XLRE,XLK,XLI,XLY,FFR,Mortgage30Y,Florida_ZHVI,Arizona_ZHVI
2023-06-01,75.4,65.05,127.95,76.77,31.94,72.65,36.01,163.76,97.08,151.48,5.08,6.79,382693.2025177211,413657.572531071
2023-06-02,77.52,64.12,129.08,78.99,32.41,72.64,36.48,166.93,99.12,155.23,5.08,6.79,382693.2025177211,413657.572531071
2023-06-05,78.73,65.26,130.61,81.065,32.84,73.5,36.89,166.8,101.15,156.97,5.08,6.79,382693.2025177211,413657.572531071
2023-06-06,78.19,65.73,131.32,78.32,32.6,73.41,36.84,165.54,100.0,157.18,5.08,6.79,382693.2025177211,413657.572531071
2023-06-07,78.83,65.43,129.59,80.4,33.07,72.5,37.018,165.58,100.93,160.23,5.08,6.79,382693.2025177211,413657.572531071
2023-06-08,79.99,66.47,129.21,82.24,33.06,72.81,37.37,163.66,102.31,158.28,5.08,6.71,382693.2025177211,413657.572531071
2023-06-09,79.35,66.8,130.05,81.74,33.08,72.98,37.34,165.99,102.69,162.02,5.08,6.71,382693.2025177211,413657.572531071
2023-06-12,79.09,66.44,130.35,80.11,33.18,73.2,37.1,167.15,102.5,162.19,5.08,6.71,382693.2025177211,413657.572531071
2023-06-13,79.96,65.87,130.6,81.44,33.11,72.99,37.1,171.13,103.32,165.28,5.08,6.71,382693.2025177211,413657.572531071
2023-06-14,81.84,66.5,130.88,81.73,33.42,73.73,37.49,170.45,104.62,165.96,5.08,6.71,382693.2025177211,413657.572531071
2023-06-15,80.76,66.47,130.21,80.24,33.1,74.1,37.42,171.71,104.01,164.07,5.08,6.69,382693.2025177211,413657.572531071
2023-06-16,81.68,67.1,132.56,81.28,33.8,74.81,37.74,176.29,105.95,167.81,5.08,6.69,382693.2025177211,413657.572531071
2023-06-20,80.53,66.57,130.41,79.62,33.21,74.05,37.13,171.84,104.36,165.69,5.08,6.69,382693.2025177211,413657.572531071
2023-06-21,79.87,65.75,131.2,78.04,33.1,73.54,36.73,171.0,103.71,167.23,5.08,6.69,382693.2025177211,413657.572531071
2023-06-22,80.22,66.76,131.74,78.26,33.08,74.22,36.8,168.36,104.43,164.26,5.08,6.67,382693.2025177211,413657.572531071
2023-06-23,79.48,66.19,132.26,77.08,32.63,74.39,36.13,168.4,103.17,165.42,5.08,6.67,382693.2025177211,413657.572531071
2023-06-26,79.89,65.14,131.67,77.5,32.69,73.78,35.85,168.8,103.24,164.44,5.08,6.67,382693.2025177211,413657.572531071
2023-06-27,80.7,65.72,131.25,78.67,32.73,73.68,36.76,168.11,104.36,164.29,5.08,6.67,382693.2025177211,413657.572531071
2023-06-28,81.44,65.67,130.92,78.85,32.89,73.76,37.06,169.79,105.42,166.4,5.08,6.67,382693.2025177211,413657.572531071
2023-06-29,80.86,64.21,130.23,80.03,33.02,73.24,37.01,171.02,105.27,167.79,5.08,6.71,382693.2025177211,413657.572531071
2023-06-30,82.54,64.81,131.91,81.2,33.64,73.7,37.81,172.84,107.06,169.09,5.08,6.71,384354.86357911414,415399.55976436805
2023-07-03,82.83,65.3,132.35,81.37,33.71,74.06,37.54,173.83,106.91,171.51,5.12,6.71,384354.86357911414,415399.55976436805
2023-07-05,82.27,65.7,131.36,81.7,33.7,74.44,37.88,172.28,106.68,171.59,5.12,6.71,384354.86357911414,415399.55976436805
2023-07-06,80.09,66.15,130.69,80.03,33.55,74.28,37.75,170.72,105.92,169.76,5.12,6.81,384354.86357911414,415399.55976436805
2023-07-07,80.49,65.44,129.8,78.7,33.4,74.25,37.72,171.68,105.65,169.25,5.12,6.81,384354.86357911414,415399.55976436805
2023-07-10,80.66,65.28,129.01,80.58,33.595,73.57,37.69,170.59,106.23,169.5,5.12,6.81,384354.86357911414,415399.55976436805
2023-07-11,81.71,65.24,129.84,81.79,33.86,73.5,38.0,172.02,107.96,170.36,5.12,6.81,384354.86357911414,415399.55976436805
2023-07-12,83.02,66.12,130.38,83.89,34.42,73.68,38.77,173.75,109.86,173.64,5.12,6.81,384354.86357911414,415399.55976436805
2023-07-13,83.38,66.88,130.03,83.98,34.41,73.85,38.52,175.17,108.89,174.46,5.12,6.96,384354.86357911414,415399.55976436805
2023-07-14,83.79,66.94,130.73,83.12,34.73,74.05,38.7,176.69,108.85,174.46,5.12,6.96,384354.86357911414,415399.55976436805
2023-07-17,82.98,66.63,131.35,81.16,34.21,74.0,38.66,176.32,108.42,175.02,5.12,6.96,384354.86357911414,415399.55976436805
2023-07-18,83.03,66.02,131.15,81.1,34.66,73.99,38.56,177.83,109.07,175.0,5.12,6.96,384354.86357911414,415399.55976436805
2023-07-19,83.88,65.62,132.72,82.11,34.97,74.22,38.42,180.71,109.37,176.8,5.12,6.96,384354.86357911414,415399.55976436805
2023-07-20,83.81,66.42,133.57,83.27,35.06,74.8,38.37,178.66,109.76,174.94,5.12,6.78,384354.86357911414,415399.55976436805
2023-07-21,83.5,67.72,135.01,83.87,35.44,75.49,38.56,177.34,109.95,172.47,5.12,6.78,384354.86357911414,415399.55976436805
2023-07-24,83.85,68.56,136.24,84.73,35.28,75.61,38.71,176.91,109.51,170.74,5.12,6.78,384354.86357911414,415399.55976436805
2023-07-25,84.48,68.2,135.03,85.62,35.5,75.83,38.91,177.01,108.81,172.02,5.12,6.78,384354.86357911414,415399.55976436805
2023-07-26,84.92,68.22,135.23,85.4,35.33,75.7,38.6,176.59,110.04,170.62,5.12,6.78,384354.86357911414,415399.55976436805
2023-07-27,85.53,68.13,135.99,86.61,35.58,76.13,39.1,178.44,110.47,173.39,5.12,6.81,384354.86357911414,415399.55976436805
2023-07-28,85.6,67.63,135.2,85.53,35.41,75.98,38.44,177.18,110.35,171.73,5.12,6.81,384354.86357911414,415399.55976436805
2023-07-31,85.47,67.31,134.95,86.6,35.27,76.0,38.0,178.1,110.3,173.19,5.12,6.81,386044.73192538857,417805.39168077
2023-08-01,85.3,66.99,133.84,87.13,35.26,75.65,38.09,177.77,110.24,172.87,5.33,6.81,386044.73192538857,417805.39168077
2023-08-02,84.56,65.98,133.48,86.48,35.03,75.04,37.89,177.08,110.12,169.78,5.33,6.81,386044.73192538857,417805.39168077
2023-08-03,84.03,66.05,133.1,86.16,34.82,75.57,37.51,172.81,109.19,167.73,5.33,6.9,386044.73192538857,417805.39168077
2023-08-04,84.18,64.91,132.91,87.42,35.02,75.5,37.27,172.93,109.32,173.85,5.33,6.9,386044.73192538857,417805.39168077
2023-08-07,83.87,64.23,132.8,87.41,35.13,74.79,37.18,171.88,108.65,172.15,5.33,6.9,386044.73192538857,417805.39168077
2023-08-08,82.75,63.97,134.78,85.61,34.94,75.21,37.25,170.44,108.9,171.56,5.33,6.9,386044.73192538857,417805.39168077
2023-08-09,83.55,64.25,134.84,88.3,35.06,74.76,37.27,170.55,109.08,172.17,5.33,6.9,386044.73192538857,417805.39168077
2023-08-10,83.3,64.68,135.25,88.68,35.0,75.07,37.54,169.4,109.16,171.17,5.33,6.96,386044.73192538857,417805.39168077
2023-08-11,82.73,64.28,134.79,88.5,34.74,74.71,37.16,166.8,108.48,169.15,5.33,6.96,386044.73192538857,417805.39168077
2023-08-14,82.52,64.53,135.69,89.65,34.82,74.9,37.34,166.73,108.81,168.68,5.33,6.96,386044.73192538857,417805.39168077
2023-08-15,82.1,63.69,135.74,88.9,34.56,74.22,36.95,169.06,108.22,169.61,5.33,6.96,386044.73192538857,417805.39168077
2023-08-16,81.42,63.29,135.36,87.75,34.15,73.93,36.85,167.53,107.34,167.2,5.33,6.96,386044.73192538857,417805.39168077
2023-08-17,81.56,63.37,134.07,88.12,34.27,73.48,36.39,167.03,107.32,166.31,5.33,7.09,386044.73192538857,417805.39168077
2023-08-18,80.37,63.15,133.22,87.43,33.75,72.63,35.84,163.04,105.42,161.27,5.33,7.09,386044.73192538857,417805.39168077
2023-08-21,81.03,63.3,133.48,89.17,34.03,72.83,36.13,165.81,106.22,163.61,5.33,7.09,386044.73192538857,417805.39168077
2023-08-22,81.22,63.05,133.47,88.36,33.95,72.3,36.02,169.62,106.44,165.8,5.33,7.09,386044.73192538857,417805.39168077
2023-08-23,80.76,63.61,134.0,86.62,33.68,72.37,36.16,168.33,105.86,164.01,5.33,7.09,386044.73192538857,417805.39168077
2023-08-24,80.53,63.41,133.34,86.56,33.9,72.35,36.58,173.1,106.54,166.38,5.33,7.23,386044.73192538857,417805.39168077
2023-08-25,80.93,63.24,132.87,87.27,33.97,72.32,36.44,167.68,106.2,163.57,5.33,7.23,386044.73192538857,417805.39168077
2023-08-28,81.02,63.74,133.88,87.82,34.1,72.66,36.57,169.99,107.06,165.72,5.33,7.23,386044.73192538857,417805.39168077
2023-08-29,81.44,63.7,133.9,88.5,34.15,72.79,36.75,169.6,107.33,165.28,5.33,7.23,386044.73192538857,417805.39168077
2023-08-30,82.74,63.65,135.25,88.82,34.54,73.1,37.21,173.53,108.36,169.14,5.33,7.23,386044.73192538857,417805.39168077
2023-08-31,83.07,63.82,134.84,89.19,34.61,72.86,37.27,175.21,108.9,170.29,5.33,7.18,387719.3738378056,420416.5637660381
2023-09-01,83.68,63.29,134.24,89.9,34.59,73.0,37.25,176.76,108.98,171.68,5.33,7.18,387719.3738378056,420416.5637660381
2023-09-05,83.69,62.6,133.64,91.25,34.65,72.01,36.94,175.76,108.61,169.37,5.33,7.18,387719.3738378056,420416.5637660381
2023-09-06,81.98,61.77,132.03,91.04,34.25,71.44,36.62,176.14,106.66,168.9,5.33,7.18,387719.3738378056,420416.5637660381
2023-09-07,81.76,62.35,131.87,91.44,34.18,71.57,36.53,171.71,106.11,166.5,5.33,7.12,387719.3738378056,420416.5637660381
2023-09-08,81.56,62.74,131.78,91.6,34.26,71.64,36.93,172.42,106.2,168.52,5.33,7.12,387719.3738378056,420416.5637660381
2023-09-11,82.33,63.11,132.0,92.72,34.46,71.8,36.66,174.31,105.89,171.26,5.33,7.12,387719.3738378056,420416.5637660381
2023-09-12,81.88,63.43,132.57,91.82,34.45,72.36,36.57,172.24,105.12,172.67,5.33,7.12,387719.3738378056,420416.5637660381
2023-09-13,81.92,63.55,132.48,93.07,34.85,71.82,36.66,170.47,105.14,172.26,5.33,7.12,387719.3738378056,420416.5637660381
2023-09-14,82.33,64.68,133.57,93.24,34.93,72.12,36.57,172.02,105.22,173.65,5.33,7.18,387719.3738378056,420416.5637660381
2023-09-15,82.4,65.11,132.92,92.5,34.78,72.5,36.79,171.59,105.21,173.98,5.33,7.18,387719.3738378056,420416.5637660381
2023-09-18,81.22,64.46,131.86,92.28,34.63,71.8,36.5,168.05,104.57,171.0,5.33,7.18,387719.3738378056,420416.5637660381
2023-09-19,80.93,64.32,131.23,92.8,34.8,71.42,36.18,168.63,104.43,168.74,5.33,7.18,387719.3738378056,420416.5637660381
2023-09-20,81.22,64.28,132.14,90.8,34.85,71.57,36.25,169.72,104.85,169.32,5.33,7.18,387719.3738378056,420416.5637660381
2023-09-21,79.52,64.03,131.32,91.02,34.37,71.38,35.84,164.85,103.46,164.98,5.33,7.19,387719.3738378056,420416.5637660381
2023-09-22,78.66,63.13,130.25,89.83,33.97,70.54,34.8,164.78,101.95,163.52,5.33,7.19,387719.3738378056,420416.5637660381
2023-09-25,78.07,62.92,130.02,89.07,33.59,69.92,34.4,163.99,101.35,160.27,5.33,7.19,387719.3738378056,420416.5637660381
2023-09-26,78.51,62.94,130.26,89.65,33.49,69.59,34.25,163.86,101.64,160.45,5.33,7.19,387719.3738378056,420416.5637660381
2023-09-27,78.24,61.19,129.99,91.03,33.38,69.27,34.04,162.75,101.35,159.39,5.33,7.19,387719.3738378056,420416.5637660381
2023-09-28,77.98,60.36,129.32,91.75,33.27,68.9,33.77,161.45,101.42,157.78,5.33,7.31,387719.3738378056,420416.5637660381
2023-09-29,79.43,59.34,130.0,92.11,33.64,69.23,34.47,164.98,102.54,162.46,5.33,7.31,387719.3738378056,420416.5637660381
2023-10-02,78.24,58.59,128.33,90.27,33.06,68.65,33.94,164.01,101.09,160.02,5.33,7.31,388883.9906268146,422587.4543909966
2023-10-03,76.72,55.75,127.93,88.38,32.73,68.14,33.27,164.75,100.04,159.87,5.33,7.31,388883.9906268146,422587.4543909966
2023-10-04,78.1,57.13,127.53,87.21,32.38,68.02,33.06,163.01,99.66,157.96,5.33,7.31,388883.9906268146,422587.4543909966
2023-10-05,78.01,56.63,128.25,84.52,32.52,68.26,33.21,164.9,99.87,160.07,5.33,7.49,388883.9906268146,422587.4543909966
2023-10-06,77.06,55.75,128.3,85.22,32.62,66.75,33.16,164.0,99.04,157.81,5.33,7.49,388883.9906268146,422587.4543909966
2023-10-09,77.54,57.15,129.65,88.03,32.74,66.42,33.37,167.19,101.17,158.67,5.33,7.49,388883.9906268146,422587.4543909966
2023-10-10,78.53,57.82,130.42,88.67,33.16,67.28,33.97,169.21,102.77,161.03,5.33,7.49,388883.9906268146,422587.4543909966
2023-10-11,79.24,58.94,131.24,87.79,33.4,67.71,34.4,169.87,103.25,163.2,5.33,7.49,388883.9906268146,422587.4543909966
2023-10-12,79.45,59.26,130.6,88.49,33.45,67.15,34.7,171.07,103.92,163.15,5.33,7.57,388883.9906268146,422587.4543909966
2023-10-13,78.32,59.03,129.86,89.09,33.35,66.34,34.53,171.42,102.77,161.58,5.33,7.57,388883.9906268146,422587.4543909966
2023-10-16,78.22,59.42,130.71,90.17,33.46,67.19,34.55,168.91,102.67,159.83,5.33,7.57,388883.9906268146,422587.4543909966
2023-10-17,77.83,59.4,130.54,89.99,33.41,67.22,34.42,168.11,102.37,160.07,5.33,7.57,388883.9906268146,422587.4543909966
2023-10-18,78.65,59.69,131.17,91.5,33.55,68.06,34.28,168.27,102.47,160.69,5.33,7.57,388883.9906268146,422587.4543909966
2023-10-19,76.84,59.04,129.68,91.64,33.08,67.98,33.48,168.39,100.86,156.76,5.33,7.63,388883.9906268146,422587.4543909966
2023-10-20,76.19,58.5,128.31,91.64,32.69,67.68,33.07,166.68,99.84,153.72,5.33,7.63,388883.9906268146,422587.4543909966
2023-10-23,74.57,57.5,127.97,89.74,32.13,67.19,32.47,162.92,98.55,151.08,5.33,7.63,388883.9906268146,422587.4543909966
2023-10-24,75.07,58.41,126.85,89.02,32.15,67.24,32.58,164.78,99.49,153.03,5.33,7.63,388883.9906268146,422587.4543909966
2023-10-25,75.19,58.92,127.07,87.61,32.1,67.6,32.54,166.05,98.83,152.29,5.33,7.63,388883.9906268146,422587.4543909966
2023-10-26,75.0,59.51,125.47,86.59,32.02,67.97,32.33,163.6,97.77,150.23,5.33,7.79,388883.9906268146,422587.4543909966
2023-10-27,75.01,59.6,124.91,86.62,31.99,67.38,32.96,161.17,97.35,150.62,5.33,7.79,388883.9906268146,422587.4543909966
2023-10-30,75.71,58.98,123.78,84.93,31.67,66.83,32.54,161.97,97.08,151.31,5.33,7.79,388883.9906268146,422587.4543909966
2023-10-31,75.59,59.42,124.27,85.01,32.07,67.68,32.74,162.93,97.42,151.03,5.33,7.79,389939.2179275192,424393.47572056315
2023-11-01,75.95,59.77,124.39,85.73,32.42,67.91,33.14,164.3,98.46,152.99,5.33,7.79,389939.2179275192,424393.47572056315
2023-11-02,76.6,60.5,125.28,85.2,32.87,68.03,33.81,168.69,99.77,156.66,5.33,7.76,389939.2179275192,424393.47572056315
2023-11-03,78.21,62.57,127.65,87.4,33.66,69.07,34.93,169.84,101.63,159.3,5.33,7.76,389939.2179275192,424393.47572056315
2023-11-06,78.81,61.97,127.95,87.37,33.87,68.77,35.05,171.99,101.68,160.82,5.33,7.76,389939.2179275192,424393.47572056315
2023-11-07,77.64,61.73,128.21,84.58,33.58,68.88,34.58,173.35,100.64,160.71,5.33,7.76,389939.2179275192,424393.47572056315
2023-11-08,77.07,60.99,128.89,83.48,33.62,69.16,34.5,175.38,101.3,162.26,5.33,7.76,389939.2179275192,424393.47572056315
2023-11-09,77.64,60.91,128.05,83.36,33.78,68.84,34.64,176.03,101.95,161.56,5.33,7.5,389939.2179275192,424393.47572056315
2023-11-10,76.53,60.27,126.0,83.43,33.69,68.64,34.25,176.01,101.65,158.96,5.33,7.5,389939.2179275192,424393.47572056315
2023-11-13,76.91,60.19,126.4,83.54,33.79,68.9,34.12,178.77,102.31,160.69,5.33,7.5,389939.2179275192,424393.47572056315
2023-11-14,78.15,60.94,127.73,84.33,34.23,69.53,35.28,181.2,103.89,166.14,5.33,7.5,389939.2179275192,424393.47572056315
2023-11-15,79.71,61.81,127.95,84.63,34.56,70.4,35.87,182.85,104.99,168.37,5.33,7.5,389939.2179275192,424393.47572056315
2023-11-16,79.86,62.3,128.34,83.8,34.79,69.72,36.12,181.91,105.03,166.3,5.33,7.44,389939.2179275192,424393.47572056315
2023-11-17,80.37,62.46,128.78,83.66,34.96,69.67,36.32,182.77,105.47,166.59,5.33,7.44,389939.2179275192,424393.47572056315
2023-11-20,80.15,62.0,127.75,85.04,34.96,69.2,35.91,183.03,105.5,167.1,5.33,7.44,389939.2179275192,424393.47572056315
2023-11-21,80.65,62.05,129.47,84.41,35.1,69.43,36.11,184.61,105.76,166.75,5.33,7.44,389939.2179275192,424393.47572056315
2023-11-22,80.72,62.45,130.24,82.93,35.21,69.8,36.36,185.11,105.82,168.29,5.33,7.29,389939.2179275192,424393.47572056315
2023-11-24,80.78,62.52,130.69,84.55,35.27,70.16,36.12,184.46,106.12,167.97,5.33,7.29,389939.2179275192,424393.47572056315
2023-11-27,80.82,62.74,130.85,84.49,35.25,70.34,36.34,184.15,106.0,168.34,5.33,7.29,389939.2179275192,424393.47572056315
2023-11-28,81.02,62.8,130.08,84.8,35.22,70.19,36.33,183.78,105.89,168.31,5.33,7.29,389939.2179275192,424393.47572056315
2023-11-29,81.49,63.01,129.5,85.18,35.35,70.6,36.92,186.1,106.08,170.74,5.33,7.29,389939.2179275192,424393.47572056315
2023-11-30,81.65,62.67,129.78,84.74,35.58,70.03,36.9,185.66,106.09,169.02,5.33,7.22,390864.42543695145,425738.1300977135
2023-12-01,82.53,62.79,131.13,84.48,35.84,70.61,37.22,184.68,107.15,168.06,5.33,7.22,390864.42543695145,425738.1300977135
2023-12-04,82.66,63.23,131.48,84.4,35.96,70.56,37.8,183.73,107.89,169.85,5.33,7.22,390864.42543695145,425738.1300977135
2023-12-05,81.97,63.34,131.81,84.58,36.02,70.93,38.07,182.34,108.46,169.52,5.33,7.22,390864.42543695145,425738.1300977135
2023-12-06,81.61,63.11,132.2,82.61,36.15,70.32,38.29,185.57,108.53,172.02,5.33,7.22,390864.42543695145,425738.1300977135
2023-12-07,81.39,63.76,132.03,82.29,35.86,70.5,37.97,183.73,108.76,171.68,5.33,7.03,390864.42543695145,425738.1300977135
2023-12-08,81.57,63.43,131.94,81.89,35.9,70.47,37.91,184.68,108.66,171.53,5.33,7.03,390864.42543695145,425738.1300977135
2023-12-11,81.78,63.08,132.78,82.3,36.14,70.5,37.81,186.11,109.24,172.99,5.33,7.03,390864.42543695145,425738.1300977135
2023-12-12,83.28,63.91,133.13,81.57,36.44,70.93,38.04,187.6,110.16,173.46,5.33,7.03,390864.42543695145,425738.1300977135
2023-12-13,82.09,63.63,132.94,81.25,36.62,71.0,38.06,189.99,110.5,174.13,5.33,7.03,390864.42543695145,425738.1300977135
2023-12-14,84.51,66.36,136.43,83.16,37.5,72.36,40.18,191.36,112.5,178.01,5.33,6.95,390864.42543695145,425738.1300977135
2023-12-15,84.92,64.45,134.68,83.99,37.26,71.14,40.29,190.54,112.9,178.88,5.33,6.95,390864.42543695145,425738.1300977135
2023-12-18,85.22,63.55,134.06,84.98,37.35,71.01,39.73,191.24,112.68,179.46,5.33,6.95,390864.42543695145,425738.1300977135
2023-12-19,85.26,63.45,133.95,84.34,37.27,71.31,39.61,191.81,112.72,180.61,5.33,6.95,390864.42543695145,425738.1300977135
2023-12-20,85.26,63.51,134.6,85.49,37.47,71.11,39.74,192.36,112.46,180.6,5.33,6.95,390864.42543695145,425738.1300977135
2023-12-21,84.89,62.51,133.53,84.57,37.06,70.57,39.55,191.6,112.23,179.98,5.33,6.67,390864.42543695145,425738.1300977135
2023-12-22,85.39,62.64,134.68,85.34,37.37,70.86,39.69,192.35,112.82,180.09,5.33,6.67,390864.42543695145,425738.1300977135
2023-12-26,85.71,62.52,134.91,85.7,37.37,71.07,39.78,192.17,113.22,179.88,5.33,6.67,390864.42543695145,425738.1300977135
2023-12-27,85.84,62.88,135.17,85.71,37.41,71.54,40.1,192.95,113.91,180.47,5.33,6.67,390864.42543695145,425738.1300977135
2023-12-28,86.06,62.76,136.0,84.89,37.55,71.75,40.25,193.52,113.97,181.12,5.33,6.61,390864.42543695145,425738.1300977135
2023-12-29,85.59,63.27,136.24,84.32,37.71,71.78,40.23,193.17,113.98,179.99,5.33,6.61,390864.42543695145,425738.1300977135
2024-01-02,84.92,63.06,136.04,84.43,37.5,71.77,39.97,189.86,113.23,178.25,5.33,6.61,391690.1507892255,426416.1104065328
2024-01-03,84.5,64.23,139.24,84.87,37.59,72.97,40.13,185.73,112.22,175.97,5.33,6.61,391690.1507892255,426416.1104065328
2024-01-04,84.33,64.56,138.98,86.74,37.57,72.22,39.39,184.39,111.36,172.87,5.33,6.62,391690.1507892255,426416.1104065328
2024-01-05,83.97,64.2,138.92,85.42,37.59,72.21,39.15,184.38,111.22,171.91,5.33,6.62,391690.1507892255,426416.1104065328
2024-01-08,83.9,64.39,139.16,83.24,37.76,72.02,39.26,185.05,111.13,172.92,5.33,6.62,391690.1507892255,426416.1104065328
2024-01-09,84.16,64.66,140.2,83.81,37.79,72.27,39.52,187.29,111.4,174.28,5.33,6.62,391690.1507892255,426416.1104065328
2024-01-10,83.43,64.47,140.41,82.52,37.69,72.67,39.61,189.13,111.83,175.18,5.33,6.62,391690.1507892255,426416.1104065328
2024-01-11,83.72,64.25,140.79,81.99,37.76,72.5,39.41,191.59,112.41,176.11,5.33,6.66,391690.1507892255,426416.1104065328
2024-01-12,83.85,63.38,140.48,83.02,37.85,72.82,39.65,191.93,112.5,175.35,5.33,6.66,391690.1507892255,426416.1104065328
2024-01-16,82.94,63.01,140.17,82.5,37.28,72.81,39.35,192.0,111.55,172.91,5.33,6.66,391690.1507892255,426416.1104065328
2024-01-17,81.65,62.27,139.45,79.88,37.02,72.23,38.82,191.29,110.19,171.93,5.33,6.66,391690.1507892255,426416.1104065328
2024-01-18,82.05,61.41,138.2,80.06,37.22,72.17,38.6,194.33,110.64,173.06,5.33,6.6,391690.1507892255,426416.1104065328
2024-01-19,82.23,61.12,139.46,79.87,37.47,72.32,38.46,196.94,111.98,173.49,5.33,6.6,391690.1507892255,426416.1104065328
2024-01-22,81.76,60.96,139.58,80.0,38.09,71.74,38.83,201.15,112.84,175.27,5.33,6.6,391690.1507892255,426416.1104065328
2024-01-23,82.86,60.69,139.89,80.34,38.09,72.08,39.04,201.24,113.35,174.29,5.33,6.6,391690.1507892255,426416.1104065328
2024-01-24,82.79,61.2,140.34,81.06,38.33,72.42,39.06,203.25,113.69,174.85,5.33,6.6,391690.1507892255,426416.1104065328
2024-01-25,82.01,60.75,138.2,82.37,38.47,71.89,38.68,205.12,113.09,171.41,5.33,6.69,391690.1507892255,426416.1104065328
2024-01-26,82.78,61.19,139.44,83.54,38.45,72.42,38.71,202.67,113.73,171.63,5.33,6.69,391690.1507892255,426416.1104065328
2024-01-29,82.45,61.25,139.4,84.12,38.53,72.83,38.48,202.0,113.32,172.03,5.33,6.69,391690.1507892255,426416.1104065328
2024-01-30,82.75,61.45,140.48,83.3,38.79,72.94,38.55,203.53,113.36,174.48,5.33,6.69,391690.1507892255,426416.1104065328
2024-01-31,83.43,62.09,141.64,85.0,39.16,73.44,38.63,200.0,114.13,172.98,5.33,6.69,392390.5103850099,426693.24470424745
2024-02-01,83.47,61.19,140.55,83.91,38.69,72.95,38.05,198.47,113.6,171.72,5.33,6.63,392390.5103850099,426693.24470424745
2024-02-02,82.97,61.91,142.15,84.1,38.69,74.19,38.36,198.81,114.57,175.4,5.33,6.63,392390.5103850099,426693.24470424745
2024-02-05,81.3,60.89,142.5,83.01,38.76,74.19,37.83,203.06,115.12,175.5,5.33,6.63,392390.5103850099,426693.24470424745
2024-02-06,81.64,60.18,143.54,83.72,38.7,73.71,37.63,202.92,115.09,174.07,5.33,6.63,392390.5103850099,426693.24470424745
2024-02-07,82.88,60.67,144.34,83.82,39.04,74.19,38.258,203.19,116.37,176.86,5.33,6.63,392390.5103850099,426693.24470424745
2024-02-08,83.19,60.2,144.23,83.7,38.94,73.69,37.97,204.79,117.03,177.97,5.33,6.64,392390.5103850099,426693.24470424745
2024-02-09,82.77,59.87,144.06,84.77,38.92,73.6,38.3,205.94,116.93,178.48,5.33,6.64,392390.5103850099,426693.24470424745
2024-02-12,83.34,60.27,143.82,83.6,39.08,73.19,38.5,207.83,116.88,179.96,5.33,6.64,392390.5103850099,426693.24470424745
2024-02-13,83.0,60.63,143.47,84.31,38.96,73.58,37.52,201.79,116.11,176.13,5.33,6.64,392390.5103850099,426693.24470424745
2024-02-14,83.04,60.18,143.35,83.99,38.96,72.78,37.72,204.27,116.81,176.84,5.33,6.64,392390.5103850099,426693.24470424745
2024-02-15,83.61,60.48,144.2,83.28,39.22,72.99,38.17,205.15,118.0,178.39,5.33,6.77,392390.5103850099,426693.24470424745
2024-02-16,85.08,61.0,145.34,85.97,39.73,73.1,38.23,205.0,118.47,179.31,5.33,6.77,392390.5103850099,426693.24470424745
2024-02-20,85.12,61.12,145.73,85.66,39.35,73.8,38.21,201.38,117.62,177.38,5.33,6.77,392390.5103850099,426693.24470424745
2024-02-21,84.97,61.59,144.66,85.15,39.47,74.19,38.45,198.57,117.68,177.91,5.33,6.77,392390.5103850099,426693.24470424745
2024-02-22,85.62,61.51,145.64,85.83,39.86,73.99,38.69,204.4,118.82,180.24,5.33,6.9,392390.5103850099,426693.24470424745
2024-02-23,86.5,61.65,147.66,85.69,40.25,74.59,38.74,207.4,119.86,181.4,5.33,6.9,392390.5103850099,426693.24470424745
2024-02-26,86.55,61.66,147.77,85.86,40.26,74.8,38.64,206.19,120.21,181.82,5.33,6.9,392390.5103850099,426693.24470424745
2024-02-27,86.63,61.1,146.38,86.34,40.14,74.41,38.51,206.05,120.3,182.67,5.33,6.9,392390.5103850099,426693.24470424745
2024-02-28,86.38,61.82,146.12,86.0,40.13,74.44,38.13,204.99,120.1,182.15,5.33,6.9,392390.5103850099,426693.24470424745
2024-02-29,87.43,62.32,146.0,85.9,40.46,74.8,39.05,205.79,121.0,183.82,5.33,6.94,393112.74793807016,427220.6936549148
2024-03-01,87.56,61.91,145.15,86.76,40.33,74.25,39.01,207.51,120.96,184.25,5.33,6.94,393112.74793807016,427220.6936549148
2024-03-04,88.06,61.43,145.92,87.09,40.22,74.17,39.45,210.46,121.52,184.11,5.33,6.94,393112.74793807016,427220.6936549148
2024-03-05,88.3,62.95,146.17,86.08,40.25,74.84,39.83,208.68,121.69,181.35,5.33,6.94,393112.74793807016,427220.6936549148
2024-03-06,88.61,63.03,145.3,87.58,40.46,75.05,39.74,207.73,121.44,180.96,5.33,6.94,393112.74793807016,427220.6936549148
2024-03-07,89.48,63.7,146.38,87.24,40.76,75.64,39.92,208.98,122.37,180.1,5.33,6.88,393112.74793807016,427220.6936549148
2024-03-08,90.15,63.77,146.56,87.74,40.61,75.25,39.99,210.86,122.86,181.4,5.33,6.88,393112.74793807016,427220.6936549148
2024-03-11,89.77,63.66,146.1,88.19,40.47,75.33,40.03,206.4,121.92,179.81,5.33,6.88,393112.74793807016,427220.6936549148
2024-03-12,90.35,63.94,146.45,89.07,40.78,75.74,39.87,208.77,121.66,180.42,5.33,6.88,393112.74793807016,427220.6936549148
